Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01 00:00:00,129.03,160.10,NA,20.01,0.00,NA,NA,0.64,14.02,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 00:15:00,130.18,161.93,NA,20.01,0.00,NA,NA,0.73,13.23,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 00:30:00,128.83,169.27,NA,20.01,0.00,NA,NA,0.64,13.38,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 00:45:00,135.03,180.56,NA,20.01,0.00,NA,NA,0.37,17.11,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 01:00:00,133.29,188.58,NA,19.99,0.00,NA,NA,0.79,13.98,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 01:15:00,126.29,180.89,NA,19.97,0.00,NA,NA,0.52,9.13,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 01:30:00,117.32,164.53,NA,19.96,0.00,NA,NA,0.47,9.37,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 01:45:00,111.04,143.97,NA,21.73,0.00,NA,NA,0.71,11.83,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 02:00:00,108.66,138.25,NA,19.95,0.00,NA,NA,0.90,12.21,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 02:15:00,99.80,133.93,NA,19.95,0.00,NA,NA,0.58,11.93,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 02:30:00,97.07,128.55,NA,19.95,0.00,NA,NA,0.45,12.27,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 02:45:00,95.65,116.65,NA,19.95,0.00,NA,NA,0.58,11.28,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 03:00:00,92.64,122.02,NA,37.27,0.00,NA,NA,0.79,18.81,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 03:15:00,94.81,122.93,NA,22.16,0.00,NA,NA,1.00,17.50,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 03:30:00,95.66,119.96,NA,19.95,0.00,NA,NA,0.64,11.17,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 03:45:00,100.37,118.41,NA,19.96,0.00,NA,NA,0.50,12.38,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 04:00:00,98.76,124.42,NA,19.95,0.00,NA,NA,0.40,13.01,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 04:15:00,101.25,135.36,NA,19.96,0.00,NA,NA,0.43,13.04,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 04:30:00,102.25,142.25,NA,19.95,0.00,NA,NA,0.63,12.99,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 04:45:00,105.34,150.41,NA,19.95,0.00,NA,NA,0.32,12.89,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 05:00:00,103.81,161.78,NA,19.96,0.00,NA,NA,0.20,15.12,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 05:15:00,97.79,169.78,NA,19.99,0.00,NA,NA,0.27,12.40,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 05:30:00,88.75,168.21,NA,20.00,0.00,NA,NA,0.29,12.43,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 05:45:00,83.83,156.52,NA,20.00,0.00,NA,NA,0.25,12.65,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 06:00:00,89.94,154.43,NA,20.00,0.00,NA,NA,0.19,12.66,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 06:15:00,100.39,157.56,NA,20.00,0.00,NA,NA,0.18,11.66,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 06:30:00,109.09,151.29,NA,20.00,0.00,NA,NA,0.20,13.16,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 06:45:00,110.35,135.99,NA,20.01,0.00,NA,NA,0.00,12.95,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 07:00:00,109.64,131.22,NA,20.01,0.00,NA,NA,0.00,12.87,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 07:15:00,107.48,136.55,NA,20.00,0.00,NA,NA,0.01,12.73,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 07:30:00,105.28,143.90,NA,20.00,0.00,NA,NA,0.08,12.72,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 07:45:00,106.63,141.87,NA,20.01,0.00,NA,NA,0.02,13.19,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 08:00:00,102.41,137.19,NA,20.01,0.00,NA,NA,0.01,13.72,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 08:15:00,92.60,124.47,NA,20.00,0.00,NA,NA,0.01,14.58,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 08:30:00,86.21,121.21,NA,20.01,0.00,NA,NA,0.01,14.76,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 08:45:00,91.56,114.04,NA,20.01,0.00,NA,NA,0.03,15.50,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 09:00:00,90.91,114.40,NA,20.01,0.00,NA,NA,0.26,16.29,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 09:15:00,93.42,114.19,NA,20.01,0.00,NA,NA,0.16,16.28,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 09:30:00,90.54,124.29,NA,19.99,0.00,NA,NA,0.05,16.57,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 09:45:00,96.21,135.11,NA,19.97,0.00,NA,NA,0.28,17.57,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 10:00:00,102.51,148.15,NA,19.96,0.00,NA,NA,0.24,19.48,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 10:15:00,114.33,150.58,NA,19.96,0.00,NA,NA,0.18,20.35,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 10:30:00,115.91,149.86,NA,19.95,0.00,NA,NA,0.22,22.92,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2023-01-01 10:45:00,110.24,148.21,NA,19.96,0.00,NA,NA,0.29,24.77,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
