Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2018-01-01 00:00:00,184.83,395.82,NA,NA,0.00,NA,NA,0.00,22.45,4.84,0.00,0.00,NA,NA,NA,9.70,100.00,NA,NA,NA,0.00,NA,983.00,NA
2018-01-01 00:15:00,197.89,407.31,NA,NA,0.00,NA,NA,0.00,23.93,4.67,0.00,0.00,NA,NA,NA,9.40,100.00,NA,NA,NA,0.00,NA,983.00,NA
2018-01-01 00:30:00,414.02,618.87,NA,NA,0.00,NA,NA,0.00,20.35,1.95,0.00,0.00,NA,NA,NA,9.20,100.00,NA,NA,NA,0.00,NA,983.00,NA
2018-01-01 00:45:00,339.94,504.45,NA,NA,0.00,NA,NA,0.00,24.64,10.40,0.00,0.00,NA,NA,NA,9.20,100.00,NA,NA,NA,0.00,NA,983.00,NA
2018-01-01 01:00:00,270.19,403.11,NA,NA,0.00,NA,NA,0.00,20.70,1.80,1.88,0.94,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 01:15:00,242.26,358.91,NA,NA,0.00,NA,NA,0.00,29.63,9.84,22.51,11.30,NA,NA,NA,9.20,100.00,NA,NA,NA,0.00,NA,983.00,NA
2018-01-01 01:30:00,268.21,454.35,NA,NA,0.00,NA,NA,0.00,29.09,5.86,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 01:45:00,291.59,455.49,NA,NA,0.00,NA,NA,0.00,20.45,6.08,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 02:00:00,306.16,437.22,NA,NA,0.00,NA,NA,0.00,23.30,6.51,0.00,0.00,NA,NA,NA,9.30,100.00,NA,NA,NA,0.00,3.00,983.00,NA
2018-01-01 02:15:00,312.15,419.35,NA,NA,0.00,NA,NA,0.00,19.29,7.23,0.00,0.00,NA,NA,NA,9.40,100.00,NA,NA,NA,0.00,5.00,983.00,NA
2018-01-01 02:30:00,308.87,541.38,NA,NA,0.00,NA,NA,0.00,26.62,7.23,0.00,0.00,NA,NA,NA,9.35,100.00,NA,NA,NA,0.00,8.00,983.00,NA
2018-01-01 02:45:00,309.52,565.20,NA,NA,0.00,NA,NA,0.00,22.97,6.61,0.00,0.00,NA,NA,NA,9.60,100.00,NA,NA,NA,0.00,14.00,983.00,NA
