Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2018-01-01 00:00:00,272.79,408.77,19.82,25.66,NA,NA,NA,1.23,40.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 00:15:00,273.05,414.61,19.95,25.54,NA,NA,NA,1.24,40.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 00:30:00,265.22,440.62,19.85,25.64,NA,NA,NA,1.23,40.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 00:45:00,263.24,498.60,19.28,26.16,NA,NA,NA,1.19,43.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 01:00:00,272.16,535.40,19.49,25.99,NA,NA,NA,1.20,42.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 01:15:00,283.75,521.31,19.33,26.11,NA,NA,NA,1.19,42.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 01:30:00,294.97,503.67,19.02,26.41,NA,NA,NA,1.17,44.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 01:45:00,323.63,505.62,19.29,26.15,NA,NA,NA,1.19,43.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 02:00:00,350.94,502.66,19.19,26.24,NA,NA,NA,1.18,43.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 02:15:00,369.49,500.56,18.69,26.73,NA,NA,NA,1.14,46.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 02:30:00,365.00,494.45,18.66,26.75,NA,NA,NA,1.14,46.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 02:45:00,365.38,487.09,18.74,26.68,NA,NA,NA,1.15,45.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 03:00:00,368.74,473.54,18.73,26.69,NA,NA,NA,1.14,45.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 03:15:00,366.65,472.15,19.24,26.20,NA,NA,NA,1.18,43.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 03:30:00,360.46,477.59,19.59,25.87,NA,NA,NA,1.21,41.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 03:45:00,356.63,507.46,22.07,23.96,NA,NA,NA,1.40,33.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 04:00:00,348.87,545.15,20.99,24.70,NA,NA,NA,1.31,36.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 04:15:00,316.22,536.92,21.32,24.42,NA,NA,NA,1.34,35.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 04:30:00,277.87,480.54,21.22,24.50,NA,NA,NA,1.33,35.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 04:45:00,253.75,434.06,21.07,24.61,NA,NA,NA,1.32,36.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 05:00:00,252.44,421.09,21.69,24.14,NA,NA,NA,1.37,34.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 05:15:00,262.32,417.10,23.43,22.95,NA,NA,NA,1.50,29.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 05:30:00,268.69,386.12,23.43,22.94,NA,NA,NA,1.50,29.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2018-01-01 05:45:00,253.94,341.00,23.57,22.85,NA,NA,NA,1.51,29.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
