Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 00:00:00,341.63,597.76,398.04,170.71,NA,NA,NA,4.62,8.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 00:15:00,349.69,596.45,452.77,172.98,NA,NA,NA,5.22,9.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 00:30:00,353.80,594.76,466.61,184.14,NA,NA,NA,5.22,8.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 00:45:00,382.34,588.55,473.87,177.58,NA,NA,NA,5.73,9.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 01:00:00,422.76,584.28,484.47,180.05,NA,NA,NA,5.08,8.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 01:15:00,439.20,602.39,489.63,186.50,NA,NA,NA,5.47,8.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 01:30:00,416.81,625.16,447.54,170.66,NA,NA,NA,4.87,8.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 01:45:00,399.00,629.92,411.31,156.08,NA,NA,NA,4.96,9.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 02:00:00,395.49,609.52,410.94,153.10,NA,NA,NA,5.06,9.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 02:15:00,388.86,581.48,447.69,164.14,NA,NA,NA,4.85,8.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 02:30:00,376.24,552.23,431.63,155.72,NA,NA,NA,4.69,8.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 02:45:00,354.57,526.71,410.13,152.78,NA,NA,NA,4.56,8.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 03:00:00,338.16,505.94,409.76,147.59,NA,NA,NA,4.70,8.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 03:15:00,322.42,485.88,445.36,155.26,NA,NA,NA,4.83,8.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 03:30:00,322.39,488.44,489.98,172.48,NA,NA,NA,5.12,9.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 03:45:00,321.95,523.36,485.47,169.68,NA,NA,NA,4.81,8.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 04:00:00,324.77,566.02,465.95,163.91,NA,NA,NA,4.95,9.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-01 04:15:00,340.93,590.45,472.06,164.89,NA,NA,NA,5.08,9.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
