Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,278.98,456.66,260.79,11.10,271.97,NA,NA,7.44,33.39,0.00,1.55,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 00:15:00,274.92,467.21,248.21,11.08,259.35,NA,NA,7.25,33.61,0.00,1.80,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 00:30:00,269.59,453.70,237.68,11.70,249.44,NA,NA,7.11,33.40,0.00,0.78,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 00:45:00,282.94,439.01,229.80,11.35,241.18,NA,NA,6.97,33.43,0.00,0.71,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 01:00:00,313.61,435.30,225.80,10.84,236.64,NA,NA,6.91,41.67,0.00,0.78,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 01:15:00,348.65,439.82,224.18,10.94,235.12,NA,NA,6.91,34.33,0.00,0.27,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 01:30:00,354.70,456.87,225.15,10.43,235.58,NA,NA,6.93,35.54,0.00,0.17,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 01:45:00,360.12,475.13,225.55,11.27,236.81,NA,NA,6.93,36.06,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 02:00:00,371.23,519.24,226.40,10.50,236.90,NA,NA,6.95,36.89,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 02:15:00,379.18,556.49,226.80,10.76,237.55,NA,NA,6.93,36.96,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 02:30:00,374.00,567.83,226.52,10.42,236.95,NA,NA,6.86,36.52,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 02:45:00,369.58,557.08,223.72,10.43,234.16,NA,NA,6.66,36.04,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 03:00:00,370.42,544.54,220.50,10.82,231.34,NA,NA,6.47,35.67,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 03:15:00,357.04,527.51,213.93,10.62,224.60,NA,NA,6.20,34.73,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 03:30:00,344.78,516.02,206.38,10.35,216.77,NA,NA,5.87,27.31,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 03:45:00,333.49,512.85,199.01,9.62,208.70,NA,NA,5.61,17.12,0.00,5.18,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 04:00:00,332.97,499.73,188.92,9.67,198.65,NA,NA,5.27,17.11,0.00,17.96,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 04:15:00,328.10,474.80,178.39,9.91,188.36,NA,NA,4.90,16.79,0.00,13.30,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 04:30:00,299.40,431.32,167.99,9.57,177.62,NA,NA,4.56,22.46,0.00,5.43,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 04:45:00,271.58,398.58,159.52,9.17,168.74,NA,NA,4.27,22.09,0.00,18.22,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 05:00:00,240.11,397.29,152.14,9.51,161.69,NA,NA,4.01,16.09,0.00,17.53,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
