Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,272.76,368.72,226.35,55.46,281.64,NA,NA,5.31,8.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 00:15:00,275.08,365.38,225.80,52.49,278.36,NA,NA,5.40,8.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 00:30:00,269.18,384.35,273.70,56.78,330.22,NA,NA,5.77,8.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 00:45:00,277.17,426.44,270.26,53.97,324.22,NA,NA,5.89,8.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 01:00:00,283.63,461.85,291.43,51.01,342.38,NA,NA,5.84,8.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 01:15:00,281.12,454.28,269.04,47.20,316.39,NA,NA,5.65,8.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 01:30:00,259.90,422.13,312.81,51.68,364.10,NA,NA,5.66,8.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 01:45:00,250.82,393.69,305.78,53.10,359.18,NA,NA,5.83,8.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 02:00:00,249.98,389.44,261.75,48.42,310.19,NA,NA,5.77,8.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 02:15:00,262.65,405.74,253.69,53.12,307.17,NA,NA,5.65,8.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 02:30:00,268.25,408.05,192.38,50.44,242.68,NA,NA,4.71,8.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 02:45:00,251.21,381.89,282.09,49.51,331.05,NA,NA,4.95,8.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 03:00:00,223.01,336.49,258.44,49.77,309.06,NA,NA,4.87,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 03:15:00,191.98,303.45,113.36,47.51,161.31,NA,NA,3.91,8.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 03:30:00,181.87,275.79,102.38,42.27,144.56,NA,NA,3.67,8.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 03:45:00,182.78,275.05,136.44,41.18,177.43,NA,NA,3.58,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 04:00:00,196.75,286.11,153.05,40.90,193.88,NA,NA,3.65,7.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 04:15:00,209.29,317.13,152.11,41.93,194.21,NA,NA,3.79,7.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 04:30:00,206.98,336.35,116.89,43.13,160.24,NA,NA,3.55,8.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 04:45:00,178.97,319.66,70.11,41.16,111.46,NA,NA,3.20,7.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 05:00:00,143.38,281.70,80.15,41.71,121.69,NA,NA,3.19,7.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 05:15:00,125.92,260.65,92.71,46.39,139.14,NA,NA,3.58,7.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 05:30:00,136.08,267.39,99.57,44.01,143.19,NA,NA,3.47,7.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 05:45:00,174.70,278.93,121.04,45.03,166.39,NA,NA,3.59,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 06:00:00,201.12,284.11,75.84,42.49,118.48,NA,NA,3.45,7.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 06:15:00,191.00,262.74,78.15,42.48,120.48,NA,NA,3.49,7.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 06:30:00,173.92,243.87,138.45,45.14,183.14,NA,NA,3.72,7.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 06:45:00,157.86,221.65,157.84,44.98,202.89,NA,NA,3.83,7.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 07:00:00,155.06,213.18,144.40,44.33,189.00,NA,NA,3.65,7.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 07:15:00,163.08,214.13,91.04,47.57,138.69,NA,NA,3.65,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 07:30:00,168.39,221.56,104.42,45.58,149.96,NA,NA,3.60,7.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 07:45:00,169.74,223.85,104.41,44.93,149.33,NA,NA,3.40,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 08:00:00,162.06,225.58,81.11,47.02,128.31,NA,NA,3.69,8.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 08:15:00,155.31,226.70,103.04,47.83,150.61,NA,NA,3.45,8.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 08:30:00,154.28,229.45,83.42,48.68,132.47,NA,NA,3.46,8.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 08:45:00,156.76,235.85,49.45,44.99,94.51,NA,NA,3.22,7.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 09:00:00,151.23,230.40,34.99,39.59,74.57,NA,NA,2.79,7.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 09:15:00,131.17,214.98,34.24,39.36,73.68,NA,NA,2.77,8.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 09:30:00,120.71,263.05,39.14,41.52,80.54,NA,NA,2.87,8.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 09:45:00,128.69,319.10,27.56,40.56,68.32,NA,NA,2.90,8.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 10:00:00,142.98,335.81,37.46,39.65,77.02,NA,NA,2.87,8.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 10:15:00,145.07,280.03,37.84,42.72,80.56,NA,NA,2.87,8.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 10:30:00,138.33,239.56,46.01,44.02,89.92,NA,NA,2.85,8.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 10:45:00,139.90,219.92,57.11,45.26,102.30,NA,NA,2.90,8.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 11:00:00,142.13,218.08,20.77,36.59,57.66,NA,NA,2.84,10.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 11:15:00,144.28,216.62,9.34,28.08,37.39,NA,NA,2.69,12.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 11:30:00,140.25,220.33,10.82,31.85,42.70,NA,NA,2.71,12.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 11:45:00,139.25,233.77,20.62,36.55,57.19,NA,NA,2.74,12.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 12:00:00,134.14,243.62,9.48,28.19,37.66,NA,NA,2.68,14.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 12:15:00,135.64,253.37,6.33,24.37,30.71,NA,NA,2.57,16.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 12:30:00,134.96,254.67,7.58,25.24,32.81,NA,NA,2.61,17.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 12:45:00,134.89,249.69,5.24,22.48,27.74,NA,NA,2.59,18.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 13:00:00,132.09,239.11,5.04,21.81,26.84,NA,NA,2.55,20.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 13:15:00,131.30,227.34,9.51,32.19,41.68,NA,NA,2.63,18.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 13:30:00,128.94,221.69,6.63,29.58,36.21,NA,NA,2.69,20.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 13:45:00,129.60,215.37,7.50,32.69,40.19,NA,NA,2.68,19.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 14:00:00,140.76,214.95,6.42,31.73,38.16,NA,NA,2.70,20.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 14:15:00,159.76,207.07,9.91,36.20,46.12,NA,NA,2.67,19.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 14:30:00,166.26,202.52,4.04,23.94,27.97,NA,NA,2.57,25.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 14:45:00,164.40,201.22,4.37,29.06,33.45,NA,NA,2.69,25.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 15:00:00,161.59,203.58,2.87,22.91,25.78,NA,NA,2.64,28.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 15:15:00,160.80,209.95,3.73,28.43,32.16,NA,NA,2.61,27.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 15:30:00,162.17,206.40,7.38,47.31,54.69,NA,NA,2.64,21.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 15:45:00,156.25,207.78,3.91,30.89,34.79,NA,NA,2.62,25.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
