Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-01 00:00:00,497.89,775.16,135.85,32.98,168.82,NA,NA,6.59,48.52,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 00:15:00,506.52,766.73,137.26,33.40,170.65,NA,NA,7.23,49.41,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 00:30:00,490.29,760.26,135.76,32.65,168.42,NA,NA,7.30,49.56,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 00:45:00,478.14,770.42,134.27,32.29,166.55,NA,NA,7.21,49.06,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 01:00:00,484.28,780.10,134.97,32.46,167.43,NA,NA,7.38,48.28,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 01:15:00,489.69,762.81,135.75,32.23,167.98,NA,NA,7.30,47.17,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 01:30:00,518.06,746.53,135.64,32.14,167.77,NA,NA,6.72,46.59,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 01:45:00,545.02,727.66,136.39,32.31,168.70,NA,NA,6.52,47.30,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 02:00:00,559.16,723.30,136.24,32.18,168.41,NA,NA,6.43,50.45,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 02:15:00,556.34,752.84,134.36,31.82,166.18,NA,NA,6.07,48.64,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 02:30:00,553.16,794.66,132.58,31.44,163.99,NA,NA,5.50,47.09,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 02:45:00,522.48,791.98,131.36,30.85,162.19,NA,NA,5.25,43.99,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 03:00:00,485.34,729.50,130.11,30.77,160.85,NA,NA,4.60,42.18,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 03:15:00,445.53,645.70,129.85,30.39,160.23,NA,NA,4.26,41.56,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 03:30:00,424.52,595.19,129.59,30.47,160.04,NA,NA,4.14,41.77,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 03:45:00,424.67,574.20,128.53,30.43,158.94,NA,NA,3.89,41.10,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 04:00:00,426.03,566.59,125.27,29.57,154.82,NA,NA,3.58,40.85,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 04:15:00,416.68,543.71,122.40,28.87,151.25,NA,NA,3.31,40.17,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 04:30:00,390.31,519.18,120.55,28.49,149.05,NA,NA,3.38,40.78,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 04:45:00,357.35,496.37,119.45,28.26,147.70,NA,NA,3.22,41.57,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 05:00:00,343.64,507.15,117.87,27.96,145.83,NA,NA,3.18,40.44,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 05:15:00,346.86,522.47,117.30,27.65,144.95,NA,NA,3.12,40.85,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 05:30:00,359.65,515.27,116.32,27.48,143.82,NA,NA,3.03,40.84,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 05:45:00,357.99,481.98,116.08,27.45,143.52,NA,NA,3.04,41.18,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 06:00:00,348.71,477.75,115.69,27.37,143.05,NA,NA,3.23,42.45,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 06:15:00,343.75,481.59,115.02,27.17,142.17,NA,NA,3.34,44.30,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 06:30:00,351.12,488.47,114.04,26.88,140.91,NA,NA,3.28,43.13,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 06:45:00,352.91,466.33,112.70,26.39,139.08,NA,NA,3.07,40.60,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 07:00:00,326.32,435.18,111.93,26.29,138.20,NA,NA,3.10,40.88,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 07:15:00,293.03,412.39,111.21,26.09,137.29,NA,NA,3.23,41.05,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 07:30:00,274.45,414.07,110.65,25.87,136.53,NA,NA,3.53,42.58,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 07:45:00,276.92,441.15,109.46,25.95,135.40,NA,NA,3.56,42.42,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 08:00:00,299.13,479.02,105.89,25.38,131.24,NA,NA,3.30,42.25,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 08:15:00,328.36,496.02,103.00,24.68,127.67,NA,NA,3.11,42.58,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 08:30:00,346.34,495.42,101.47,24.67,126.14,NA,NA,3.15,42.42,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 08:45:00,352.74,502.21,100.42,24.98,125.39,NA,NA,3.24,42.06,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 09:00:00,345.21,501.29,99.59,24.75,124.33,NA,NA,3.28,41.05,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 09:15:00,328.75,478.89,97.96,24.44,122.39,NA,NA,2.80,40.40,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 09:30:00,300.11,446.82,97.16,24.25,121.41,NA,NA,2.58,40.02,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 09:45:00,278.80,426.43,96.36,24.30,120.67,NA,NA,2.57,38.92,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 10:00:00,255.84,401.51,95.45,24.18,119.61,NA,NA,2.30,39.26,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 10:15:00,235.46,376.28,94.07,23.86,117.94,NA,NA,1.97,39.10,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 10:30:00,222.54,343.43,93.83,23.96,117.79,NA,NA,2.00,39.34,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 10:45:00,219.72,310.86,93.44,23.87,117.29,NA,NA,2.00,39.88,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 11:00:00,229.94,280.73,92.71,23.85,116.56,NA,NA,1.87,39.72,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 11:15:00,232.99,262.62,92.99,23.89,116.87,NA,NA,1.91,39.13,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 11:30:00,215.35,251.32,91.12,23.65,114.76,NA,NA,1.62,41.55,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 11:45:00,186.18,251.73,89.28,22.90,112.18,NA,NA,1.51,44.62,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 12:00:00,160.51,260.05,88.05,22.79,110.82,NA,NA,1.47,46.60,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 12:15:00,149.20,261.09,86.60,22.39,108.97,NA,NA,1.36,48.15,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
