Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-01 00:00:00,209.76,394.74,9.90,25.23,35.13,NA,NA,1.33,34.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 00:15:00,220.53,395.53,9.68,25.03,34.71,NA,NA,1.43,34.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 00:30:00,246.13,391.09,9.39,25.42,34.82,NA,NA,1.39,34.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 00:45:00,275.51,397.83,9.81,25.18,34.98,NA,NA,1.37,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 01:00:00,298.30,408.34,10.24,25.12,35.36,NA,NA,1.41,34.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 01:15:00,314.27,435.86,10.57,25.10,35.66,NA,NA,1.55,34.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 01:30:00,330.84,471.84,11.42,25.04,36.45,NA,NA,1.53,34.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 01:45:00,353.22,513.58,12.50,24.74,37.24,NA,NA,1.55,34.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 02:00:00,367.19,535.70,13.47,24.17,37.63,NA,NA,1.61,34.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 02:15:00,368.78,534.00,14.63,24.01,38.64,NA,NA,1.61,34.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 02:30:00,357.08,520.88,15.42,24.00,39.41,NA,NA,1.87,34.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 02:45:00,340.92,533.33,16.14,23.49,39.63,NA,NA,1.78,34.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 03:00:00,327.59,558.13,16.27,23.59,39.86,NA,NA,1.58,34.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 03:15:00,312.20,556.43,16.68,23.23,39.91,NA,NA,1.61,34.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 03:30:00,292.08,502.37,16.86,23.54,40.40,NA,NA,1.73,34.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 03:45:00,259.95,441.89,17.34,23.23,40.57,NA,NA,1.71,34.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 04:00:00,241.23,418.84,17.91,23.03,40.93,NA,NA,1.69,34.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 04:15:00,231.68,409.49,18.19,23.05,41.23,NA,NA,1.83,34.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 04:30:00,221.98,386.30,18.59,22.89,41.47,NA,NA,1.72,34.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 04:45:00,210.12,353.14,19.23,22.70,41.93,NA,NA,1.75,34.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 05:00:00,197.97,341.72,19.79,22.50,42.30,NA,NA,1.83,34.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 05:15:00,197.01,361.08,19.77,22.57,42.34,NA,NA,1.89,34.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 05:30:00,183.36,387.36,19.30,22.29,41.59,NA,NA,2.03,34.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 05:45:00,191.35,389.00,18.69,22.35,41.04,NA,NA,1.71,34.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 06:00:00,210.24,373.57,18.57,22.38,40.96,NA,NA,1.75,34.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 06:15:00,223.77,356.03,18.46,22.15,40.62,NA,NA,2.02,34.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 06:30:00,221.34,338.52,18.35,22.40,40.75,NA,NA,1.87,34.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 06:45:00,214.62,319.14,18.24,22.62,40.86,NA,NA,1.86,34.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 07:00:00,204.10,302.39,18.19,22.52,40.71,NA,NA,1.84,34.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2019-01-01 07:15:00,185.92,296.02,18.30,22.51,40.81,NA,NA,1.81,34.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
